video_file,blink_score,movement_score,,movement_norm,,,,,,,,
v78_ns-10.mp4,0.01043196739,0.002317805755,295,0.0179756013,,,,,,,,
v78_ns-11.mp4,0.01203321446,0.006663042526,296,0.03117899189,,,,,,,,
v78_ns-12.mp4,0.01163754159,0.03834584009,297,0.2814508815,,,,,,,,
v78_ns-13.mp4,0.0170130851,0.005838823169,298,0.03679932949,,,,,,,,
v78_ns-14.mp4,0.03947560318,0.004646815897,299,0.03411329977,,,,,,,,
v78_ns-15.mp4,0.04144348836,0.002615435263,300,0.02589088246,,,,,,,,
v78_ns-16.mp4,0.007298755984,0.00909970834,301,0.05787713711,,,,,,,,
v78_ns-17.mp4,0.02568602768,0.004137267167,302,0.03692194483,,,,,,,,
v78_ns-18.mp4,0.02762187863,0.01453053103,303,0.1289414177,,,,,,,,
v78_ns-19.mp4,0.1421265416,0.02403046502,304,0.2003203935,,,,,,,,
v78_ns-2.mp4,0.07465195039,0.004658259696,305,0.04289189993,,,,,,,,
v78_ns-3.mp4,0.01211839353,0.007383547558,306,0.05805134206,,,,,,,,
v78_ns-4.mp4,0.01570080901,0.1134270986,307,0.9722894886,,,,,,,,
v78_ns-5.mp4,0.02074938646,0.08702435572,308,0.5974487585,,,,,,,,
v78_ns-6.mp4,0.03538300383,0.01978078253,309,0.1364928962,,,,,,,,
v78_ns-7.mp4,0.03198528397,0.02070450619,310,0.1777218988,,,,,,,,
v78_ns-8.mp4,0.1303279804,0.00774110845,311,0.06856129745,,,,,,,,
v78_ns-9.mp4,0.09061438281,0.0142499297,312,0.08641085198,,,,,,,,
v80_ns-1.mp4,0.6861441096,0.003407288907,313,0.03422220092,,,,,,,,
v80_ns-10.mp4,0.1745170391,0.005140797166,314,0.07648689573,,,,,,,,
v80_ns-100.mp4,0.01529730265,0.01140146996,315,0.07339189342,,,,,,,,
v80_ns-101.mp4,0.2983625315,0.02376746459,316,0.133280939,,,,,,,,
v80_ns-102.mp4,0.3280119953,0.007958820849,317,0.05977801484,,,,,,,,
v80_ns-103.mp4,0.16410575,0.008135112198,318,0.04853847031,,,,,,,,
v80_ns-104.mp4,0.08804005751,0.01855241776,319,0.07633326265,,,,,,,,
v80_ns-105.mp4,0.06453870429,0.05701050591,320,0.4225639282,,,,,,,,
v80_ns-106.mp4,0.03953355229,0.02838191822,321,0.2034946318,,,,,,,,
v80_ns-107.mp4,0.03475391539,0.03311692203,322,0.1885202812,,,,,,,,
v80_ns-108.mp4,0.04364758887,0.0897506165,323,0.7007569437,,,,,,,,
v80_ns-109.mp4,0.0197364601,0.006850201621,324,0.1053476363,,,,,,,,
v80_ns-11.mp4,0.6653316749,0.01138810283,325,0.07918947641,,,,,,,,
v80_ns-110.mp4,0.03078625783,0.01925017264,326,0.1063087836,,,,,,,,
v80_ns-111.mp4,0.06711531145,0.02625099837,327,0.1232695946,,,,,,,,
v80_ns-112.mp4,0.1077790854,0.007281467727,328,0.04281726819,,,,,,,,
v80_ns-113.mp4,0.1078600279,0.005348696047,329,0.03175425839,,,,,,,,
v80_ns-114.mp4,0.2530320445,0.02424858792,330,0.1285386322,,,,,,,,
v80_ns-115.mp4,0.1428312513,0.01438654191,331,0.08710630398,,,,,,,,
v80_ns-116.mp4,0.1563424334,0.01267684406,332,0.08592476399,,,,,,,,
v80_ns-117.mp4,0.1113067562,0.0153078745,333,0.07779040577,,,,,,,,
v80_ns-118.mp4,0.1054660616,0.03154308438,334,0.1658441086,,,,,,,,
v80_ns-119.mp4,0.2194520625,0.008626250261,335,0.05347930108,,,,,,,,
v80_ns-12.mp4,0.6133786629,0.00517198094,336,0.05475997512,,,,,,,,
v80_ns-120.mp4,0.1682684481,0.02011366198,337,0.07653698715,,,,,,,,
v80_ns-121.mp4,0.2123042581,0.04072085853,338,0.1544043293,,,,,,,,
v80_ns-122.mp4,0.1764492406,0.03876120664,339,0.2059723299,,,,,,,,
v80_ns-123.mp4,0.214570887,0.02757909777,340,0.1680608831,,,,,,,,
v80_ns-124.mp4,0.1833645371,,341,0.7872257158,,,,,,,,
v80_ns-125.mp4,,0.09601785047,342,0.2758302384,,,,,,,,
v80_ns-126.mp4,,,343,0.09020569645,,,,,,,,
v80_ns-127.mp4,,,344,0.1955654756,,,,,,,,
v80_ns-128.mp4,0.3726793935,0.05315614017,345,0.1436047757,,,,,,,,
v80_ns-129.mp4,0.4834096531,0.01386616905,346,0.2257323242,,,,,,,,
v80_ns-13.mp4,0.2527017072,0.02111276639,347,0.1004268459,,,,,,,,
v80_ns-130.mp4,0.413583344,0.01808726626,348,0.04758259184,,,,,,,,
v80_ns-131.mp4,0.5364245733,0.02456359294,349,0.1300667859,,,,,,,,
v80_ns-132.mp4,0.5196470732,0.01539680843,350,0.2108725816,,,,,,,,
v80_ns-133.mp4,0.5004402757,0.005825525539,351,0.04293158972,,,,,,,,
v80_ns-134.mp4,0.2562972708,0.02507876619,352,0.2083596286,,,,,,,,
v80_ns-135.mp4,0.1593963879,0.03926180248,353,0.07355012011,,,,,,,,
v80_ns-136.mp4,0.132667257,0.007309785554,354,0.12213494,,,,,,,,
v80_ns-137.mp4,0.1089072705,0.03972305627,355,0.06511892843,,,,,,,,
v80_ns-138.mp4,0.111839547,0.0161978387,356,0.2024547719,,,,,,,,
v80_ns-139.mp4,0.06822840869,0.02114545523,357,0.07542726036,,,,,,,,
v80_ns-14.mp4,0.689130779,0.007834889032,358,0.1249956655,,,,,,,,
v80_ns-140.mp4,0.1575444133,0.04056195731,359,0.4822386882,,,,,,,,
v80_ns-141.mp4,0.2284962893,0.01383129063,360,0.1419869812,,,,,,,,
v80_ns-142.mp4,0.01617315675,0.01616393311,361,0.07493936246,,,,,,,,
v80_ns-143.mp4,0.01329651347,0.06062300132,362,0.1093128579,,,,,,,,
v80_ns-144.mp4,0.01112873781,0.01493977858,363,0.1063519785,,,,,,,,
v80_ns-145.mp4,0.1397361943,0.01449303429,364,0.1421592856,,,,,,,,
v80_ns-146.mp4,0.1119180731,0.01667869007,365,0.03130520964,,,,,,,,
v80_ns-147.mp4,0.02838846535,0.01774205709,366,0.01278566291,,,,,,,,
v80_ns-148.mp4,0.04042724472,0.02691640915,367,0.1055259273,,,,,,,,
v80_ns-149.mp4,0.08270017932,0.005077195106,368,0.07763084489,,,,,,,,
v80_ns-15.mp4,0.717185095,0.002573933635,369,0.09346910943,,,,,,,,
v80_ns-150.mp4,0.07458675288,0.01041780647,370,0.04579919962,,,,,,,,
v80_ns-151.mp4,0.02732048592,0.01053931212,371,0.06669232914,,,,,,,,
v80_ns-152.mp4,0.03380105435,0.01586554326,372,0.1074585298,,,,,,,,
v80_ns-153.mp4,0.0301083679,0.007156056084,373,0.1456010847,,,,,,,,
v80_ns-154.mp4,0.02390245254,0.009619652464,374,0.03239127129,,,,,,,,
v80_ns-155.mp4,0.02612523128,0.01810636737,375,0.1226419822,,,,,,,,
v80_ns-156.mp4,0.02305822424,0.01801263389,376,0.1629652297,,,,,,,,
v80_ns-157.mp4,0.02490153328,0.005413774208,377,0.05332907723,,,,,,,,
v80_ns-158.mp4,0.03297551509,0.02074352298,378,0.3114415746,,,,,,,,
v80_ns-159.mp4,0.2742738,0.02562708853,379,0.1374667337,,,,,,,,
v80_ns-16.mp4,0.6691893136,0.006738549992,380,0.446797762,,,,,,,,
v80_ns-160.mp4,0.1886431224,0.05160588125,381,0.1145379874,,,,,,,,
v80_ns-161.mp4,0.07206076606,0.02294332141,382,0.271980605,,,,,,,,
v80_ns-162.mp4,0.07931810321,0.06712314955,383,0.4914120496,,,,,,,,
v80_ns-163.mp4,0.05764286408,0.02042889009,384,0.03040925795,,,,,,,,
v80_ns-164.mp4,0.03691264996,0.04044306639,385,0.02716273878,,,,,,,,
v80_ns-165.mp4,0.3117061948,0.07276547084,386,0.07600454952,,,,,,,,
v80_ns-166.mp4,0.3676778712,0.003665833858,387,0.09860746248,,,,,,,,
v80_ns-167.mp4,0.2238051932,0.005431825828,388,0.03791383785,,,,,,,,
v80_ns-17.mp4,0.6857419988,0.008754269077,389,0.02729488556,,,,,,,,
v80_ns-18.mp4,0.6331045677,0.01448637062,390,0.08666052607,,,,,,,,
v80_ns-19.mp4,0.5830414638,0.005294271093,391,0.08943930506,,,,,,,,
v80_ns-2.mp4,0.6455440576,0.003745742758,392,0.105630783,,,,,,,,
v80_ns-20.mp4,0.1974217385,0.008805209581,393,0.06847994238,,,,,,,,
v80_ns-21.mp4,0.04171614929,0.01219230087,394,0.07725944044,,,,,,,,
v80_ns-22.mp4,0.02585677456,0.01156731193,395,0.05930736103,,,,,,,,
v80_ns-23.mp4,0.4188623966,0.004073157345,396,0.08784686911,,,,,,,,
v80_ns-24.mp4,0.203635668,0.008453100413,397,0.1630596766,,,,,,,,
v80_ns-25.mp4,0.4004525516,0.008180647314,398,0.08240890499,,,,,,,,
v80_ns-26.mp4,0.6771707813,0.01224911415,399,0.08604683409,,,,,,,,
v80_ns-27.mp4,0.7073425819,0.02558374071,400,0.01921191747,,,,,,,,
v80_ns-28.mp4,0.2780404563,0.01100455431,401,0.03287172278,,,,,,,,
v80_ns-29.mp4,0.04351339843,0.01215060164,402,0.1141304717,,,,,,,,
v80_ns-3.mp4,0.6557042946,0.003547391916,403,0.06965416529,,,,,,,,
v80_ns-30.mp4,0.0502415985,0.00561610355,404,0.06078458202,,,,,,,,
v80_ns-31.mp4,0.0570221019,0.01761020255,405,0.04455222964,,,,,,,,
v80_ns-32.mp4,0.0472860544,0.009607868415,406,0.2018009214,,,,,,,,
v80_ns-33.mp4,0.4149378802,0.008309767047,407,0.1272701269,,,,,,,,
v80_ns-34.mp4,0.6466846536,0.006938959133,408,0.2072275815,,,,,,,,
v80_ns-35.mp4,0.6513323183,0.02501698005,409,0.2574790896,,,,,,,,
v80_ns-36.mp4,0.5822116993,0.01289967627,410,0.1774356779,,,,,,,,
v80_ns-37.mp4,0.1734800115,0.01965672238,411,0.1152414311,,,,,,,,
v80_ns-38.mp4,0.2958882429,0.02090477448,412,0.02753190371,,,,,,,,
v80_ns-39.mp4,0.2510310314,0.02524066417,413,0.09149103928,,,,,,,,
v80_ns-4.mp4,0.6682433069,0.01766772669,414,0.07242063248,,,,,,,,
v80_ns-40.mp4,0.1348099356,0.004199739293,415,0.09602603697,,,,,,,,
v80_ns-41.mp4,0.1926416811,0.02120209782,416,0.03563121317,,,,,,,,
v80_ns-42.mp4,0.125385287,0.01129935619,417,0.07676334112,,,,,,,,
v80_ns-43.mp4,0.6405410005,0.01727793235,418,0.04521228871,,,,,,,,
v80_ns-44.mp4,0.6771690836,0.004143703272,419,0.08585482301,,,,,,,,
v80_ns-45.mp4,0.7007229696,0.008628064403,420,0.06539057276,,,,,,,,
v80_ns-46.mp4,0.6044584836,0.005662482899,421,0.05453615354,,,,,,,,
v80_ns-47.mp4,0.6765386179,0.01143525702,422,0.04662677716,,,,,,,,
v80_ns-48.mp4,0.7150212745,0.009396897305,423,0.2140814235,,,,,,,,
v80_ns-49.mp4,0.688074558,0.01098703206,424,0.2127519342,,,,,,,,
v80_ns-5.mp4,0.6631056776,0.007362854628,425,0.05313959409,,,,,,,,
v80_ns-50.mp4,0.5494061075,0.03824472344,426,0.09677963701,,,,,,,,
v80_ns-51.mp4,0.0564207059,0.02803232719,427,0.2661921905,,,,,,,,
v80_ns-52.mp4,0.6289277906,0.008150740526,428,0.1934595261,,,,,,,,
v80_ns-53.mp4,0.6715825786,0.01305064059,429,0.1303478232,,,,,,,,
v80_ns-54.mp4,0.7067927639,0.033586496,430,0.1112595304,,,,,,,,
v80_ns-55.mp4,0.6671046371,0.02126741326,431,0.09621127052,,,,,,,,
v80_ns-56.mp4,0.6064053933,0.01667045596,432,0.02690111632,,,,,,,,
v80_ns-57.mp4,0.0697651938,0.01573257454,433,0.03291548949,,,,,,,,
v80_ns-58.mp4,0.2403055944,0.01620632819,434,0.1633347713,,,,,,,,
v80_ns-59.mp4,0.5712331499,0.005110432696,435,0.08442915343,,,,,,,,
v80_ns-6.mp4,0.6442592988,0.004556483376,436,0.3849252261,,,,,,,,
v80_ns-60.mp4,0.5263623456,0.02319828215,437,0.1707619082,,,,,,,,
v80_ns-61.mp4,0.5118654499,0.01154644428,438,0.1718412599,,,,,,,,
v80_ns-62.mp4,0.562928925,0.05881317857,439,0.443132205,,,,,,,,
v80_ns-63.mp4,0.6163143357,0.02778142655,440,0.2589386446,,,,,,,,
v80_ns-64.mp4,0.6226983726,0.03206486859,441,0.2879892266,,,,,,,,
v80_ns-65.mp4,0.6344971349,0.07617296632,442,0.1136015467,,,,,,,,
v80_ns-66.mp4,0.5932527944,0.03881513067,443,0.1538080132,,,,,,,,
v80_ns-67.mp4,0.5393093675,0.05369353625,444,0.08213180255,,,,,,,,
v80_ns-68.mp4,0.5662385841,0.01319181242,445,0.05705399028,,,,,,,,
v80_ns-69.mp4,0.1538766154,0.0179955008,446,0.1753764277,,,,,,,,
v80_ns-7.mp4,0.7462522358,0.009893058271,447,0.1086197849,,,,,,,,
v80_ns-70.mp4,0.04371294843,0.006943778668,448,0.1357675466,,,,,,,,
v80_ns-71.mp4,0.5222134004,0.02010488853,449,0.1747244006,,,,,,,,
v80_ns-72.mp4,0.4663444919,0.01177413637,450,0.05237422119,,,,,,,,
v80_ns-73.mp4,0.4376130531,0.01824479463,451,0.1452146566,,,,,,,,
v80_ns-74.mp4,0.5612338444,0.02190726042,452,0.1885577651,,,,,,,,
v80_ns-75.mp4,0.4023901574,0.008240874367,453,0.06742176491,,,,,,,,
v80_ns-76.mp4,0.319006966,0.01899473497,454,0.09404140844,,,,,,,,
v80_ns-77.mp4,0.02123860025,0.025519813,455,0.05758549922,,,,,,,,
v80_ns-78.mp4,0.03024424252,0.009956865375,456,0.2060328889,,,,,,,,
v80_ns-79.mp4,0.01869521861,0.01144314541,457,0.08249093321,,,,,,,,
v80_ns-8.mp4,0.763702624,0.009428322457,458,0.2017405177,,,,,,,,
v80_ns-80.mp4,0.02248192742,0.02471803709,459,0.05588200352,,,,,,,,
v80_ns-81.mp4,0.02785987162,0.01050944974,460,0.05992540165,,,,,,,,
v80_ns-82.mp4,0.01741891408,0.0234318381,461,0.05588291204,,,,,,,,
v80_ns-83.mp4,0.01299181126,0.005909970846,462,0.04650774598,,,,,,,,
v80_ns-84.mp4,0.03029679709,0.006762583687,463,0.1105666332,,,,,,,,
v80_ns-85.mp4,0.04943782777,0.005015029567,464,0.09731396281,,,,,,,,
v80_ns-86.mp4,0.0248719098,0.005325167991,465,0.04223387549,,,,,,,,
v80_ns-87.mp4,0.01771681982,0.0133559159,466,0.08641546495,,,,,,,,
v80_ns-88.mp4,0.04699111328,0.01552525758,467,0.2910719827,,,,,,,,
v80_ns-89.mp4,0.2050098635,0.005819174109,468,0.08879081039,,,,,,,,
v80_ns-9.mp4,0.7760987348,0.01010171093,469,0.04935217745,,,,,,,,
v80_ns-90.mp4,0.1797301653,0.03455017236,470,0.07617322932,,,,,,,,
v80_ns-91.mp4,0.5664493496,0.00953822216,471,0.0746311536,,,,,,,,
v80_ns-92.mp4,0.4198578718,0.007618956259,472,0.04778677673,,,,,,,,
v80_ns-93.mp4,0.2641348458,0.01008280663,473,0.09653469015,,,,,,,,
v80_ns-94.mp4,0.388274665,0.01090968616,474,0.261399141,,,,,,,,
v80_ns-95.mp4,0.3193967173,0.005064852966,475,0.06264616791,,,,,,,,
v80_ns-96.mp4,0.2193041849,0.01214049641,476,0.1540924013,,,,,,,,
v80_ns-97.mp4,0.2482874976,0.04051885415,477,0.03705406402,,,,,,,,
v80_ns-98.mp4,0.09208144012,0.01014719075,478,0.02659477049,,,,,,,,
v80_ns-99.mp4,0.0704113796,0.02516054164,479,0.07127397965,,,,,,,,
v81_ns-1.mp4,0.6501788855,0.006774871894,480,0.0578079221,,,,,,,,
v81_ns-10.mp4,0.6263464505,0.001978892453,481,0.08137364649,,,,,,,,
v81_ns-11.mp4,0.4530432859,0.004754880188,482,0.07174436334,,,,,,,,
v81_ns-12.mp4,0.4338962701,0.003958302405,483,0.05826360288,,,,,,,,
v81_ns-13.mp4,0.5521112534,0.005985345058,484,0.02315930312,,,,,,,,
v81_ns-14.mp4,0.6030854853,0.005828568759,485,0.02962289979,,,,,,,,
v81_ns-15.mp4,0.5104991846,0.003015358477,486,0.004313487924,,,,,,,,
v81_ns-16.mp4,0.5605123694,0.00193180602,487,0.03798882773,,,,,,,,
v81_ns-17.mp4,0.6357257123,0.002576243802,488,0.6977126765,,,,,,,,
v81_ns-18.mp4,0.6307321052,0.000675271911,489,0.03978621058,,,,,,,,
v81_ns-19.mp4,0.6658767651,0.001880741451,490,0.1870127696,,,,,,,,
v81_ns-2.mp4,0.3529662308,0.03955830055,491,0.2723227384,,,,,,,,
v81_ns-20.mp4,0.6367395019,0.003205731369,492,0.007665072598,,,,,,,,
v81_ns-21.mp4,0.5436945909,0.01383367242,493,0.02375699531,,,,,,,,
v81_ns-22.mp4,0.4996959363,0.02184064963,494,0.02757950543,,,,,,,,
v81_ns-23.mp4,0.181839967,0.0007454883752,495,0.02536333192,,,,,,,,
v81_ns-24.mp4,0.4404543767,0.00254089525,496,0.09007878849,,,,,,,,
v81_ns-25.mp4,0.496138557,0.001916009817,497,0.01374760359,,,,,,,,
v81_ns-26.mp4,0.5392332548,0.001864008241,498,0.06185430691,,,,,,,,
v81_ns-27.mp4,0.3851098301,0.007429593428,499,0.2184636244,,,,,,,,
v81_ns-28.mp4,0.616698539,0.001612715475,500,0.03675084932,,,,,,,,
v81_ns-29.mp4,0.4730192342,0.00599229487,501,0.03141117406,,,,,,,,
v81_ns-3.mp4,0.3834727317,0.01731774456,502,0.02435985521,,,,,,,,
v81_ns-30.mp4,0.5501240352,0.002705584001,503,0.01447053112,,,,,,,,
v81_ns-31.mp4,0.6421124448,0.001670025624,504,0.03980162477,,,,,,,,
v81_ns-32.mp4,0.6592150092,0.002012479199,505,0.03683632213,,,,,,,,
v81_ns-33.mp4,0.6260486613,0.001219531473,506,0.0994707517,,,,,,,,
v81_ns-34.mp4,0.6008060579,0.003126874151,507,0.0760336323,,,,,,,,
v81_ns-35.mp4,0.5278200125,0.003097467882,508,0.04484416275,,,,,,,,
v81_ns-36.mp4,0.4504591603,0.008053333323,509,0.02048551296,,,,,,,,
v81_ns-37.mp4,0.3025333143,0.006852780577,510,0.02978511389,,,,,,,,
v81_ns-38.mp4,0.2425717791,0.003898613825,511,0.07497805688,,,,,,,,
v81_ns-39.mp4,0.2765927352,0.001721333236,512,0.07643613729,,,,,,,,
v81_ns-4.mp4,0.4843601933,0.002734392351,513,0.01365160373,,,,,,,,
v81_ns-40.mp4,0.2012157455,0.006259998066,514,0.05047903627,,,,,,,,
v81_ns-41.mp4,0.06978726299,0.006710855213,515,0.09685338361,,,,,,,,
v81_ns-42.mp4,0.1335089467,0.001622560584,516,0.3646306804,,,,,,,,
v81_ns-43.mp4,0.2289188579,0.004375564741,517,0.03687411866,,,,,,,,
v81_ns-44.mp4,0.4019633106,0.009872762849,518,0.1445664238,,,,,,,,
v81_ns-45.mp4,0.2114855339,0.02628100393,519,0.1656727737,,,,,,,,
v81_ns-5.mp4,0.6071424246,0.003141686229,520,0.4683101061,,,,,,,,
v81_ns-6.mp4,0.5324677697,0.01036388722,521,0.08152552988,,,,,,,,
v81_ns-7.mp4,0.6071431364,0.01052662459,522,0.1993983641,,,,,,,,
v81_ns-8.mp4,0.5746787553,0.03178828883,523,0.08062904221,,,,,,,,
v81_ns-9.mp4,0.5620766185,0.00612963026,524,0.1452212338,,,,,,,,
v84_ns-1.mp4,0.446135801,0.01268632296,525,0.06383633476,,,,,,,,
v84_ns-2.mp4,0.2560689579,0.008418896608,526,0.215342932,,,,,,,,
v84_ns-3.mp4,0.6436867942,0.01004497093,527,0.2006862625,,,,,,,,
v84_ns-4.mp4,0.6460639377,0.005123286003,528,0.1893721239,,,,,,,,
v84_ns-5.mp4,0.6218739003,0.01902745477,529,0.1087234421,,,,,,,,
v84_ns-6.mp4,0.5719823512,0.0213836912,530,0.02987655141,,,,,,,,
v84_ns-7.mp4,0.6698123743,0.02565056685,531,0.02954683803,,,,,,,,
v84_ns-8.mp4,0.7116612713,0.009575531468,532,0.06365037977,,,,,,,,
v85_ns-1.mp4,0.42405529,0.002249354365,533,0.03799321721,,,,,,,,
v85_ns-10.mp4,0.7263227661,0.002639040414,534,0.07038326918,,,,,,,,
v85_ns-11.mp4,0.7408686042,0.009531250226,535,0.01395691757,,,,,,,,
v85_ns-12.mp4,0.6817531476,0.005164409313,536,0.009755786387,,,,,,,,
v85_ns-2.mp4,0.2641146184,0.003688736156,537,0.03311966481,,,,,,,,
v85_ns-3.mp4,0.3568312466,0.0009154773251,538,0.1412311193,,,,,,,,
v85_ns-4.mp4,0.3517515793,0.0002815980039,539,0.0512630742,,,,,,,,
v85_ns-5.mp4,0.4665896498,0.002578871092,540,0.02351280075,,,,,,,,
v85_ns-6.mp4,0.6452121109,0.00886578208,541,0.01324385138,,,,,,,,
v85_ns-7.mp4,0.5502873128,0.005877729529,542,0.5174637723,,,,,,,,
v85_ns-8.mp4,0.6645230288,0.003786632362,543,0.2541351238,,,,,,,,
v85_ns-9.mp4,0.6901822209,0.0008630620165,544,0.2992189997,,,,,,,,
v86_ns-1.mp4,0.1478534276,0.05541756669,545,0.4928978615,,,,,,,,
v86_ns-10.mp4,0.01877399761,0.03007296042,546,0.5238363152,,,,,,,,
v86_ns-11.mp4,0.007482323939,0.03048688104,547,0.0756806059,,,,,,,,
v86_ns-12.mp4,0.006309520958,0.05327165668,548,0.3353926956,,,,,,,,
v86_ns-13.mp4,0.007321806167,0.04836353096,549,0.1930736228,,,,,,,,
v86_ns-14.mp4,0.008615370564,0.009511645066,550,0.5466207409,,,,,,,,
v86_ns-2.mp4,0.2744570437,0.03467065333,551,0.100908617,,,,,,,,
v86_ns-3.mp4,0.1413610257,0.01810813615,552,0.09640868779,,,,,,,,
v86_ns-4.mp4,0.1209195253,0.05542259138,553,0.09973700092,,,,,,,,
v86_ns-5.mp4,0.1400802845,0.01154088095,554,0.4708650124,,,,,,,,
v86_ns-6.mp4,0.1933833573,0.01143895526,555,0.1729514788,,,,,,,,
v86_ns-7.mp4,0.04368626272,0.01089695403,556,0.06275063892,,,,,,,,
v86_ns-8.mp4,0.01920185539,0.0426593074,557,0.03974683542,,,,,,,,
v86_ns-9.mp4,0.03303830062,0.01868227748,558,0.03437320092,,,,,,,,
v87_ns-1.mp4,0.1095751771,0.005562430767,559,0.01289773669,,,,,,,,
v87_ns-10.mp4,0.1577888923,0.004696378634,560,0.01829772213,,,,,,,,
v87_ns-11.mp4,0.0344744102,0.002894184079,561,0.01472259769,,,,,,,,
v87_ns-12.mp4,0.01842191091,0.002240109863,562,0.05770253028,,,,,,,,
v87_ns-13.mp4,0.01280104958,0.001906240683,563,0.02905293232,,,,,,,,
v87_ns-14.mp4,0.1004731411,0.001173899135,564,0.02515521514,,,,,,,,
v87_ns-2.mp4,0.2295025662,0.006484136428,565,0.01461209613,,,,,,,,
v87_ns-3.mp4,0.08164246756,0.004970274435,566,0.02291788003,,,,,,,,
v87_ns-4.mp4,0.008416612687,0.003007416833,567,0.04089951213,,,,,,,,
v87_ns-5.mp4,0.01274011881,0.001331307542,568,0.02498376987,,,,,,,,
v87_ns-6.mp4,0.09064888805,0.002792334282,569,0.01782776221,,,,,,,,
v87_ns-7.mp4,0.0176855091,0.004702680727,570,0.5457869758,,,,,,,,
v87_ns-8.mp4,0.2364077778,0.000898701392,571,0.4438798286,,,,,,,,
v87_ns-9.mp4,0.1098221129,0.002458783496,572,1,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,   